pruid,prname,date,numconf,numtotal,numtoday
46,Manitoba,8/21/2021,58222,58222,46
35,Ontario,8/21/2021,558790,558790,689
24,Quebec,8/21/2021,384281,384281,563
10,Newfoundland and Labrador,8/21/2021,1458,1458,0
13,New Brunswick,8/21/2021,2614,2614,0
12,Nova Scotia,8/21/2021,5956,5956,0
11,Prince Edward Island,8/21/2021,224,224,3
60,Yukon,8/21/2021,674,674,3
61,Northwest Territories,8/21/2021,329,329,29
62,Nunavut,8/21/2021,657,657,0
99,Repatriated travellers,8/21/2021,13,13,0
1,Canada,8/21/2021,1468744,1468744,2878
59,British Columbia,8/22/2021,160188,160188,545
48,Alberta,8/22/2021,244496,244496,678
47,Saskatchewan,8/22/2021,52472,52472,220
46,Manitoba,8/22/2021,58250,58250,28
35,Ontario,8/22/2021,559512,559512,722
24,Quebec,8/22/2021,384744,384744,463
10,Newfoundland and Labrador,8/22/2021,1458,1458,0
13,New Brunswick,8/22/2021,2614,2614,0
12,Nova Scotia,8/22/2021,5956,5956,0
11,Prince Edward Island,8/22/2021,224,224,0
60,Yukon,8/22/2021,674,674,0
61,Northwest Territories,8/22/2021,329,329,0
62,Nunavut,8/22/2021,657,657,0
99,Repatriated travellers,8/22/2021,13,13,0
1,Canada,8/22/2021,1471587,1471587,2843
59,British Columbia,8/23/2021,160630,160630,442
48,Alberta,8/23/2021,244969,244969,473
47,Saskatchewan,8/23/2021,52490,52490,18
46,Manitoba,8/23/2021,58283,58283,33
35,Ontario,8/23/2021,560151,560151,639
24,Quebec,8/23/2021,385120,385120,376
10,Newfoundland and Labrador,8/23/2021,1460,1460,2
13,New Brunswick,8/23/2021,2672,2672,58
12,Nova Scotia,8/23/2021,5973,5973,17
11,Prince Edward Island,8/23/2021,224,224,0
60,Yukon,8/23/2021,674,674,0
61,Northwest Territories,8/23/2021,329,329,0
62,Nunavut,8/23/2021,657,657,0
99,Repatriated travellers,8/23/2021,13,13,0
1,Canada,8/23/2021,1473645,1473645,2058
59,British Columbia,8/24/2021,161271,161271,641
48,Alberta,8/24/2021,245598,245598,629
47,Saskatchewan,8/24/2021,52629,52629,139
46,Manitoba,8/24/2021,58322,58322,39
35,Ontario,8/24/2021,560637,560637,486
24,Quebec,8/24/2021,385465,385465,345
10,Newfoundland and Labrador,8/24/2021,1460,1460,0
13,New Brunswick,8/24/2021,2687,2687,15
12,Nova Scotia,8/24/2021,5982,5982,9
11,Prince Edward Island,8/24/2021,225,225,1
60,Yukon,8/24/2021,681,681,7
61,Northwest Territories,8/24/2021,351,351,22
62,Nunavut,8/24/2021,657,657,0
99,Repatriated travellers,8/24/2021,13,13,0
1,Canada,8/24/2021,1475978,1475978,2333
59,British Columbia,8/25/2021,161969,161969,698
48,Alberta,8/25/2021,246674,246674,1076
47,Saskatchewan,8/25/2021,52845,52845,216
46,Manitoba,8/25/2021,58420,58420,98
35,Ontario,8/25/2021,561297,561297,660
24,Quebec,8/25/2021,386015,386015,550
10,Newfoundland and Labrador,8/25/2021,1462,1462,2
13,New Brunswick,8/25/2021,2697,2697,10
12,Nova Scotia,8/25/2021,5989,5989,7
11,Prince Edward Island,8/25/2021,225,225,0
60,Yukon,8/25/2021,683,683,2
61,Northwest Territories,8/25/2021,358,358,7
62,Nunavut,8/25/2021,657,657,0
99,Repatriated travellers,8/25/2021,13,13,0
1,Canada,8/25/2021,1479304,1479304,3326
59,British Columbia,8/26/2021,162693,162693,724
48,Alberta,8/26/2021,247786,247786,1112
47,Saskatchewan,8/26/2021,53004,53004,159
46,Manitoba,8/26/2021,58479,58479,59
35,Ontario,8/26/2021,561975,561975,678
24,Quebec,8/26/2021,386618,386618,603
10,Newfoundland and Labrador,8/26/2021,1462,1462,0
13,New Brunswick,8/26/2021,2705,2705,8
12,Nova Scotia,8/26/2021,5990,5990,1
11,Prince Edward Island,8/26/2021,225,225,0
60,Yukon,8/26/2021,684,684,1
61,Northwest Territories,8/26/2021,377,377,19
62,Nunavut,8/26/2021,657,657,0
99,Repatriated travellers,8/26/2021,13,13,0
1,Canada,8/26/2021,1482668,1482668,3364
59,British Columbia,8/27/2021,163560,163560,867
48,Alberta,8/27/2021,248954,248954,1168
47,Saskatchewan,8/27/2021,53262,53262,258
46,Manitoba,8/27/2021,58506,58506,27
35,Ontario,8/27/2021,562756,562756,781
24,Quebec,8/27/2021,387230,387230,612
10,Newfoundland and Labrador,8/27/2021,1469,1469,7
13,New Brunswick,8/27/2021,2721,2721,16
12,Nova Scotia,8/27/2021,5999,5999,9
11,Prince Edward Island,8/27/2021,230,230,5
60,Yukon,8/27/2021,684,684,0
61,Northwest Territories,8/27/2021,395,395,18
62,Nunavut,8/27/2021,657,657,0
99,Repatriated travellers,8/27/2021,13,13,0
1,Canada,8/27/2021,1486436,1486436,3768
59,British Columbia,8/28/2021,164329,164329,769
48,Alberta,8/28/2021,250185,250185,1231
47,Saskatchewan,8/28/2021,53617,53617,355
46,Manitoba,8/28/2021,58608,58608,102
35,Ontario,8/28/2021,563591,563591,835
24,Quebec,8/28/2021,387834,387834,604
10,Newfoundland and Labrador,8/28/2021,1469,1469,0
13,New Brunswick,8/28/2021,2738,2738,17
12,Nova Scotia,8/28/2021,5999,5999,0
11,Prince Edward Island,8/28/2021,230,230,0
60,Yukon,8/28/2021,684,684,0
61,Northwest Territories,8/28/2021,400,400,5
62,Nunavut,8/28/2021,657,657,0
99,Repatriated travellers,8/28/2021,13,13,0
1,Canada,8/28/2021,1490354,1490354,3918
59,British Columbia,8/29/2021,164910,164910,581
48,Alberta,8/29/2021,251145,251145,960
47,Saskatchewan,8/29/2021,53875,53875,258
46,Manitoba,8/29/2021,58647,58647,39
35,Ontario,8/29/2021,564331,564331,740
24,Quebec,8/29/2021,388413,388413,579
10,Newfoundland and Labrador,8/29/2021,1469,1469,0
13,New Brunswick,8/29/2021,2748,2748,10
12,Nova Scotia,8/29/2021,5999,5999,0
11,Prince Edward Island,8/29/2021,230,230,0
60,Yukon,8/29/2021,684,684,0
61,Northwest Territories,8/29/2021,400,400,0
62,Nunavut,8/29/2021,657,657,0
99,Repatriated travellers,8/29/2021,13,13,0
1,Canada,8/29/2021,1493521,1493521,3167
59,British Columbia,8/30/2021,165413,165413,503
48,Alberta,8/30/2021,252010,252010,865
47,Saskatchewan,8/30/2021,54076,54076,201
46,Manitoba,8/30/2021,58681,58681,34
35,Ontario,8/30/2021,565025,565025,694
24,Quebec,8/30/2021,388799,388799,386
10,Newfoundland and Labrador,8/30/2021,1478,1478,9
13,New Brunswick,8/30/2021,2760,2760,12
12,Nova Scotia,8/30/2021,6030,6030,31
11,Prince Edward Island,8/30/2021,230,230,0
60,Yukon,8/30/2021,684,684,0
61,Northwest Territories,8/30/2021,400,400,0
62,Nunavut,8/30/2021,657,657,0
99,Repatriated travellers,8/30/2021,13,13,0
1,Canada,8/30/2021,1496256,1496256,2735
59,British Columbia,8/31/2021,166068,166068,655
48,Alberta,8/31/2021,252930,252930,920
47,Saskatchewan,8/31/2021,54367,54367,291
46,Manitoba,8/31/2021,58710,58710,29
35,Ontario,8/31/2021,565550,565550,525
24,Quebec,8/31/2021,389224,389224,425
10,Newfoundland and Labrador,8/31/2021,1478,1478,0
13,New Brunswick,8/31/2021,2763,2763,3
12,Nova Scotia,8/31/2021,6031,6031,1
11,Prince Edward Island,8/31/2021,233,233,3
60,Yukon,8/31/2021,689,689,5
61,Northwest Territories,8/31/2021,452,452,52
62,Nunavut,8/31/2021,657,657,0
99,Repatriated travellers,8/31/2021,13,13,0
1,Canada,8/31/2021,1499165,1499165,2909
59,British Columbia,9/1/2021,166853,166853,785
48,Alberta,9/1/2021,254245,254245,1315
47,Saskatchewan,9/1/2021,54688,54688,321
46,Manitoba,9/1/2021,58744,58744,34
35,Ontario,9/1/2021,566206,566206,656
24,Quebec,9/1/2021,389914,389914,690
10,Newfoundland and Labrador,9/1/2021,1486,1486,8
13,New Brunswick,9/1/2021,2774,2774,11
12,Nova Scotia,9/1/2021,6038,6038,7
11,Prince Edward Island,9/1/2021,233,233,0
60,Yukon,9/1/2021,691,691,2
61,Northwest Territories,9/1/2021,461,461,9
62,Nunavut,9/1/2021,657,657,0
99,Repatriated travellers,9/1/2021,13,13,0
1,Canada,9/1/2021,1503003,1503003,3838
59,British Columbia,9/2/2021,167654,167654,801
48,Alberta,9/2/2021,255584,255584,1339
47,Saskatchewan,9/2/2021,54953,54953,265
46,Manitoba,9/2/2021,58793,58793,49
35,Ontario,9/2/2021,567071,567071,865
24,Quebec,9/2/2021,390613,390613,699
10,Newfoundland and Labrador,9/2/2021,1486,1486,0
13,New Brunswick,9/2/2021,2784,2784,10
12,Nova Scotia,9/2/2021,6042,6042,4
11,Prince Edward Island,9/2/2021,233,233,0
60,Yukon,9/2/2021,693,693,2
61,Northwest Territories,9/2/2021,475,475,14
62,Nunavut,9/2/2021,657,657,0
99,Repatriated travellers,9/2/2021,13,13,0
1,Canada,9/2/2021,1507051,1507051,4048
59,British Columbia,9/3/2021,168325,168325,671
48,Alberta,9/3/2021,256985,256985,1401
47,Saskatchewan,9/3/2021,55396,55396,443
46,Manitoba,9/3/2021,58845,58845,52
35,Ontario,9/3/2021,567878,567878,807
24,Quebec,9/3/2021,391363,391363,750
10,Newfoundland and Labrador,9/3/2021,1491,1491,5
13,New Brunswick,9/3/2021,2798,2798,14
12,Nova Scotia,9/3/2021,6047,6047,5
11,Prince Edward Island,9/3/2021,233,233,0
60,Yukon,9/3/2021,694,694,1
61,Northwest Territories,9/3/2021,486,486,11
62,Nunavut,9/3/2021,658,658,1
99,Repatriated travellers,9/3/2021,13,13,0
1,Canada,9/3/2021,1511212,1511212,4161
59,British Columbia,9/4/2021,168983,168983,658
48,Alberta,9/4/2021,258315,258315,1330
47,Saskatchewan,9/4/2021,55750,55750,354
46,Manitoba,9/4/2021,58883,58883,38
35,Ontario,9/4/2021,568822,568822,944
24,Quebec,9/4/2021,392029,392029,666
10,Newfoundland and Labrador,9/4/2021,1491,1491,0
13,New Brunswick,9/4/2021,2811,2811,13
12,Nova Scotia,9/4/2021,6054,6054,7
11,Prince Edward Island,9/4/2021,233,233,0
60,Yukon,9/4/2021,694,694,0
61,Northwest Territories,9/4/2021,499,499,13
62,Nunavut,9/4/2021,658,658,0
99,Repatriated travellers,9/4/2021,13,13,0
1,Canada,9/4/2021,1515235,1515235,4023
59,British Columbia,9/5/2021,169617,169617,634
48,Alberta,9/5/2021,259765,259765,1450
47,Saskatchewan,9/5/2021,56139,56139,389
46,Manitoba,9/5/2021,58931,58931,48
35,Ontario,9/5/2021,569633,569633,811
24,Quebec,9/5/2021,392807,392807,778
10,Newfoundland and Labrador,9/5/2021,1491,1491,0
13,New Brunswick,9/5/2021,2824,2824,13
12,Nova Scotia,9/5/2021,6065,6065,11
11,Prince Edward Island,9/5/2021,233,233,0
60,Yukon,9/5/2021,694,694,0
61,Northwest Territories,9/5/2021,499,499,0
62,Nunavut,9/5/2021,658,658,0
99,Repatriated travellers,9/5/2021,13,13,0
1,Canada,9/5/2021,1519369,1519369,4134
59,British Columbia,9/6/2021,170180,170180,563
48,Alberta,9/6/2021,260585,260585,820
47,Saskatchewan,9/6/2021,56533,56533,394
46,Manitoba,9/6/2021,58964,58964,33
35,Ontario,9/6/2021,570214,570214,581
24,Quebec,9/6/2021,393337,393337,530
10,Newfoundland and Labrador,9/6/2021,1506,1506,15
13,New Brunswick,9/6/2021,2839,2839,15
12,Nova Scotia,9/6/2021,6072,6072,7
11,Prince Edward Island,9/6/2021,233,233,0
60,Yukon,9/6/2021,694,694,0
61,Northwest Territories,9/6/2021,499,499,0
62,Nunavut,9/6/2021,658,658,0
99,Repatriated travellers,9/6/2021,13,13,0
1,Canada,9/6/2021,1522327,1522327,2958
59,British Columbia,9/7/2021,170750,170750,570
48,Alberta,9/7/2021,261888,261888,1303
47,Saskatchewan,9/7/2021,56838,56838,305
46,Manitoba,9/7/2021,59000,59000,36
35,Ontario,9/7/2021,570778,570778,564
24,Quebec,9/7/2021,393852,393852,515
10,Newfoundland and Labrador,9/7/2021,1511,1511,5
13,New Brunswick,9/7/2021,2852,2852,13
12,Nova Scotia,9/7/2021,6076,6076,4
11,Prince Edward Island,9/7/2021,235,235,2
60,Yukon,9/7/2021,696,696,2
61,Northwest Territories,9/7/2021,499,499,0
62,Nunavut,9/7/2021,658,658,0
99,Repatriated travellers,9/7/2021,13,13,0
1,Canada,9/7/2021,1525646,1525646,3319
59,British Columbia,9/8/2021,171564,171564,814
48,Alberta,9/8/2021,263054,263054,1166
47,Saskatchewan,9/8/2021,57235,57235,397
46,Manitoba,9/8/2021,59046,59046,46
35,Ontario,9/8/2021,571332,571332,554
24,Quebec,9/8/2021,394452,394452,600
10,Newfoundland and Labrador,9/8/2021,1520,1520,9
13,New Brunswick,9/8/2021,2868,2868,16
12,Nova Scotia,9/8/2021,6090,6090,14
11,Prince Edward Island,9/8/2021,236,236,1
60,Yukon,9/8/2021,697,697,1
61,Northwest Territories,9/8/2021,522,522,23
62,Nunavut,9/8/2021,658,658,0
99,Repatriated travellers,9/8/2021,13,13,0
1,Canada,9/8/2021,1529287,1529287,3641
59,British Columbia,9/9/2021,172338,172338,774
48,Alberta,9/9/2021,264564,264564,1510
47,Saskatchewan,9/9/2021,57520,57520,285
46,Manitoba,9/9/2021,59100,59100,54
35,Ontario,9/9/2021,572130,572130,798
24,Quebec,9/9/2021,395155,395155,703
10,Newfoundland and Labrador,9/9/2021,1520,1520,0
13,New Brunswick,9/9/2021,2885,2885,17
12,Nova Scotia,9/9/2021,6107,6107,17
11,Prince Edward Island,9/9/2021,236,236,0
60,Yukon,9/9/2021,699,699,2
61,Northwest Territories,9/9/2021,540,540,18
62,Nunavut,9/9/2021,658,658,0
99,Repatriated travellers,9/9/2021,13,13,0
1,Canada,9/9/2021,1533465,1533465,4178
59,British Columbia,9/10/2021,173158,173158,820
48,Alberta,9/10/2021,266037,266037,1473
47,Saskatchewan,9/10/2021,57952,57952,432
46,Manitoba,9/10/2021,59203,59203,103
35,Ontario,9/10/2021,572978,572978,848
24,Quebec,9/10/2021,396034,396034,879
10,Newfoundland and Labrador,9/10/2021,1532,1532,12
13,New Brunswick,9/10/2021,2909,2909,24
12,Nova Scotia,9/10/2021,6117,6117,10
11,Prince Edward Island,9/10/2021,240,240,4
60,Yukon,9/10/2021,699,699,0
61,Northwest Territories,9/10/2021,563,563,23
62,Nunavut,9/10/2021,658,658,0
99,Repatriated travellers,9/10/2021,13,13,0
1,Canada,9/10/2021,1538093,1538093,4628
59,British Columbia,9/11/2021,173981,173981,823
48,Alberta,9/11/2021,267696,267696,1659
47,Saskatchewan,9/11/2021,58293,58293,341
46,Manitoba,9/11/2021,59275,59275,72
35,Ontario,9/11/2021,573835,573835,857
24,Quebec,9/11/2021,397029,397029,995
10,Newfoundland and Labrador,9/11/2021,1532,1532,0
13,New Brunswick,9/11/2021,2960,2960,51
12,Nova Scotia,9/11/2021,6149,6149,32
11,Prince Edward Island,9/11/2021,241,241,1
60,Yukon,9/11/2021,701,701,2
61,Northwest Territories,9/11/2021,591,591,28
62,Nunavut,9/11/2021,658,658,0
99,Repatriated travellers,9/11/2021,13,13,0
1,Canada,9/11/2021,1542954,1542954,4861
59,British Columbia,9/12/2021,174622,174622,641
48,Alberta,9/12/2021,269193,269193,1497
47,Saskatchewan,9/12/2021,58715,58715,422
46,Manitoba,9/12/2021,59325,59325,50
35,Ontario,9/12/2021,574619,574619,784
24,Quebec,9/12/2021,397786,397786,757
10,Newfoundland and Labrador,9/12/2021,1532,1532,0
13,New Brunswick,9/12/2021,2999,2999,39
12,Nova Scotia,9/12/2021,6178,6178,29
11,Prince Edward Island,9/12/2021,247,247,6
60,Yukon,9/12/2021,701,701,0
61,Northwest Territories,9/12/2021,591,591,0
62,Nunavut,9/12/2021,658,658,0
99,Repatriated travellers,9/12/2021,13,13,0
1,Canada,9/12/2021,1547179,1547179,4225
59,British Columbia,9/13/2021,175142,175142,520
48,Alberta,9/13/2021,270777,270777,1584
47,Saskatchewan,9/13/2021,59164,59164,449
46,Manitoba,9/13/2021,59368,59368,43
35,Ontario,9/13/2021,575219,575219,600
24,Quebec,9/13/2021,398425,398425,639
10,Newfoundland and Labrador,9/13/2021,1541,1541,9
13,New Brunswick,9/13/2021,3031,3031,32
12,Nova Scotia,9/13/2021,6188,6188,10
11,Prince Edward Island,9/13/2021,252,252,5
60,Yukon,9/13/2021,706,706,5
61,Northwest Territories,9/13/2021,591,591,0
62,Nunavut,9/13/2021,659,659,1
99,Repatriated travellers,9/13/2021,13,13,0
1,Canada,9/13/2021,1551076,1551076,3897
59,British Columbia,9/14/2021,175819,175819,677
48,Alberta,9/14/2021,272211,272211,1434
47,Saskatchewan,9/14/2021,59672,59672,508
46,Manitoba,9/14/2021,59420,59420,52
35,Ontario,9/14/2021,575796,575796,577
24,Quebec,9/14/2021,399058,399058,633
10,Newfoundland and Labrador,9/14/2021,1541,1541,0
13,New Brunswick,9/14/2021,3066,3066,35
12,Nova Scotia,9/14/2021,6254,6254,66
11,Prince Edward Island,9/14/2021,255,255,3
60,Yukon,9/14/2021,709,709,3
61,Northwest Territories,9/14/2021,647,647,56
62,Nunavut,9/14/2021,659,659,0
99,Repatriated travellers,9/14/2021,13,13,0
1,Canada,9/14/2021,1555120,1555120,4044
59,British Columbia,9/15/2021,176480,176480,661
48,Alberta,9/15/2021,273820,273820,1609
47,Saskatchewan,9/15/2021,60149,60149,477
46,Manitoba,9/15/2021,59459,59459,39
35,Ontario,9/15/2021,576389,576389,593
24,Quebec,9/15/2021,399843,399843,785
10,Newfoundland and Labrador,9/15/2021,1551,1551,10
13,New Brunswick,9/15/2021,3129,3129,63
12,Nova Scotia,9/15/2021,6260,6260,6
11,Prince Edward Island,9/15/2021,260,260,5
60,Yukon,9/15/2021,712,712,3
61,Northwest Territories,9/15/2021,679,679,32
62,Nunavut,9/15/2021,659,659,0
99,Repatriated travellers,9/15/2021,13,13,0
1,Canada,9/15/2021,1559403,1559403,4283
59,British Columbia,9/16/2021,177186,177186,706
48,Alberta,9/16/2021,275538,275538,1718
47,Saskatchewan,9/16/2021,60589,60589,440
46,Manitoba,9/16/2021,59526,59526,67
35,Ontario,9/16/2021,577253,577253,864
24,Quebec,9/16/2021,400625,400625,782
10,Newfoundland and Labrador,9/16/2021,1551,1551,0
13,New Brunswick,9/16/2021,3180,3180,51
12,Nova Scotia,9/16/2021,6294,6294,34
11,Prince Edward Island,9/16/2021,270,270,10
60,Yukon,9/16/2021,713,713,1
61,Northwest Territories,9/16/2021,695,695,16
62,Nunavut,9/16/2021,659,659,0
99,Repatriated travellers,9/16/2021,13,13,0
1,Canada,9/16/2021,1564092,1564092,4689
59,British Columbia,9/17/2021,177954,177954,768
48,Alberta,9/17/2021,277558,277558,2020
47,Saskatchewan,9/17/2021,61065,61065,476
46,Manitoba,9/17/2021,59612,59612,86
35,Ontario,9/17/2021,578048,578048,795
24,Quebec,9/17/2021,401462,401462,837
10,Newfoundland and Labrador,9/17/2021,1555,1555,4
13,New Brunswick,9/17/2021,3237,3237,57
12,Nova Scotia,9/17/2021,6312,6312,18
11,Prince Edward Island,9/17/2021,278,278,8
60,Yukon,9/17/2021,713,713,0
61,Northwest Territories,9/17/2021,720,720,25
62,Nunavut,9/17/2021,659,659,0
99,Repatriated travellers,9/17/2021,13,13,0
1,Canada,9/17/2021,1569186,1569186,5094
59,British Columbia,9/18/2021,178598,178598,644
48,Alberta,9/18/2021,279163,279163,1605
47,Saskatchewan,9/18/2021,61558,61558,493
46,Manitoba,9/18/2021,59666,59666,54
35,Ontario,9/18/2021,578869,578869,821
24,Quebec,9/18/2021,402283,402283,821
10,Newfoundland and Labrador,9/18/2021,1555,1555,0
13,New Brunswick,9/18/2021,3300,3300,63
12,Nova Scotia,9/18/2021,6312,6312,0
11,Prince Edward Island,9/18/2021,281,281,3
60,Yukon,9/18/2021,716,716,3
61,Northwest Territories,9/18/2021,749,749,29
62,Nunavut,9/18/2021,659,659,0
99,Repatriated travellers,9/18/2021,13,13,0
1,Canada,9/18/2021,1573722,1573722,4536
59,British Columbia,9/19/2021,179211,179211,613
48,Alberta,9/19/2021,280755,280755,1592
47,Saskatchewan,9/19/2021,62101,62101,543
46,Manitoba,9/19/2021,59716,59716,50
35,Ontario,9/19/2021,579584,579584,715
24,Quebec,9/19/2021,403025,403025,742
10,Newfoundland and Labrador,9/19/2021,1555,1555,0
13,New Brunswick,9/19/2021,3375,3375,75
12,Nova Scotia,9/19/2021,6312,6312,0
11,Prince Edward Island,9/19/2021,284,284,3
60,Yukon,9/19/2021,716,716,0
61,Northwest Territories,9/19/2021,749,749,0
62,Nunavut,9/19/2021,661,661,2
99,Repatriated travellers,9/19/2021,13,13,0
1,Canada,9/19/2021,1578057,1578057,4335
59,British Columbia,9/20/2021,179653,179653,442
48,Alberta,9/20/2021,282191,282191,1436
47,Saskatchewan,9/20/2021,62617,62617,516
46,Manitoba,9/20/2021,59759,59759,43
35,Ontario,9/20/2021,580194,580194,610
24,Quebec,9/20/2021,403704,403704,679
10,Newfoundland and Labrador,9/20/2021,1570,1570,15
13,New Brunswick,9/20/2021,3436,3436,61
12,Nova Scotia,9/20/2021,6367,6367,55
11,Prince Edward Island,9/20/2021,284,284,0
60,Yukon,9/20/2021,716,716,0
61,Northwest Territories,9/20/2021,749,749,0
62,Nunavut,9/20/2021,661,661,0
99,Repatriated travellers,9/20/2021,13,13,0
1,Canada,9/20/2021,1581914,1581914,3857
59,British Columbia,9/21/2021,180178,180178,525
48,Alberta,9/21/2021,283710,283710,1519
47,Saskatchewan,9/21/2021,62989,62989,372
46,Manitoba,9/21/2021,59822,59822,63
35,Ontario,9/21/2021,580768,580768,574
24,Quebec,9/21/2021,404291,404291,587
10,Newfoundland and Labrador,9/21/2021,1586,1586,16
13,New Brunswick,9/21/2021,3501,3501,65
12,Nova Scotia,9/21/2021,6392,6392,25
11,Prince Edward Island,9/21/2021,287,287,3
60,Yukon,9/21/2021,725,725,9
61,Northwest Territories,9/21/2021,807,807,58
62,Nunavut,9/21/2021,663,663,2
99,Repatriated travellers,9/21/2021,13,13,0
1,Canada,9/21/2021,1585732,1585732,3818
59,British Columbia,9/22/2021,180937,180937,759
48,Alberta,9/22/2021,285046,285046,1336
47,Saskatchewan,9/22/2021,63415,63415,426
46,Manitoba,9/22/2021,59862,59862,40
35,Ontario,9/22/2021,581231,581231,463
24,Quebec,9/22/2021,404974,404974,683
10,Newfoundland and Labrador,9/22/2021,1609,1609,23
13,New Brunswick,9/22/2021,3577,3577,76
12,Nova Scotia,9/22/2021,6411,6411,19
11,Prince Edward Island,9/22/2021,287,287,0
60,Yukon,9/22/2021,725,725,0
61,Northwest Territories,9/22/2021,834,834,27
62,Nunavut,9/22/2021,663,663,0
99,Repatriated travellers,9/22/2021,13,13,0
1,Canada,9/22/2021,1589584,1589584,3852
59,British Columbia,9/23/2021,181798,181798,861
48,Alberta,9/23/2021,286706,286706,1660
47,Saskatchewan,9/23/2021,63875,63875,460
46,Manitoba,9/23/2021,59944,59944,82
35,Ontario,9/23/2021,581908,581908,677
24,Quebec,9/23/2021,405728,405728,754
10,Newfoundland and Labrador,9/23/2021,1609,1609,0
13,New Brunswick,9/23/2021,3629,3629,52
12,Nova Scotia,9/23/2021,6452,6452,41
